transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory
TXN_C_000162,2025-02-20 22:41:00,MAKEMYTRIP INDIA FLIGHTS BANGALORE,Roundtrip domestic airline tickets flight,4077.84,debit,UPI,EXPENSE,Travel
TXN_C_000163,2025-12-28 15:28:00,RAZORPAY*SPOTIFY INDIA PREMIUM MUSIC,Individual music streaming monthly subscription,168.87,debit,Paytm,EXPENSE,Subscriptions
TXN_C_000164,2025-11-08 16:27:00,NOBROKER RENTPAY TO LANDLORD DELHI,Monthly 2BHK residential flat house rent,35598.58,debit,UPI,EXPENSE,Rent & Housing
TXN_C_000165,2025-02-02 03:53:00,UPI-ICICI BANK SB INTEREST CREDIT HYD,Savings account quarterly interest credit,2859.23,credit,Bank Credit,INCOME,Interest
TXN_C_000166,2025-05-30 13:00:00,IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,32615.95,transfer,Net Banking,TRANSFER,Bank Transfer
TXN_C_000167,2025-09-27 17:32:00,FLIPKART INTERNET PVT LTD BANGALORE,Smartphone accessories audio headphones,13004.13,debit,Debit Card,EXPENSE,Shopping
TXN_C_000168,2025-01-09 11:50:00,BILLDESK-HALDIRAMS RESTAURANT NOIDA HYD,North Indian thali and sweets,604.38,debit,UPI,EXPENSE,Food
TXN_C_000169,2025-01-23 11:34:00,UPI-FIVERR GIG PAYOUT RAZORPAY,Web development consulting payment,17633.26,credit,Bank Transfer,INCOME,Freelance
TXN_C_000170,2025-03-11 02:45:00,BILLDESK-DPS SCHOOL QUARTERLY TUITION,School term tuition fees and bus charges,24113.9,debit,UPI,EXPENSE,Education
TXN_C_000171,2025-06-08 16:25:00,NETFLIX INDIA MONTHLY PLAN,Monthly 4K Ultra HD video streaming,341.02,debit,UPI,EXPENSE,Subscriptions
TXN_C_000172,2025-03-05 11:27:00,PAYTM*ACCENTURE INDIA PAYROLL DIRECT,Monthly net salary credit,113044.56,credit,Direct Deposit,INCOME,Salary
TXN_C_000173,2025-12-21 15:23:00,INDRAPRASTHA GAS IGL BILL,Piped cooking natural gas monthly bill,661.54,debit,Net Banking,EXPENSE,Bills & Utilities
TXN_C_000174,2025-02-10 10:42:00,ZEPTO QUICK COMMERCE MUMBAI,10-min grocery delivery milk bread curd,680.0,debit,Credit Card,EXPENSE,Groceries
TXN_C_000175,2025-01-22 23:55:00,HOTSTAR DISNEY PLUS ANNUAL,Cricket IPL and movie streaming sub ref:68183,720.86,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_000176,2025-09-20 23:43:00,HALDIRAMS RESTAURANT NOIDA,North Indian thali and sweets ref:93560,787.45,debit,UPI,EXPENSE,Food
TXN_C_000177,2025-07-16 18:02:00,BILLDESK-NETFLIX INDIA MONTHLY PLAN BANGALORE,Monthly 4K Ultra HD video streaming ref:94562,363.85,debit,UPI,EXPENSE,Subscriptions
TXN_C_000178,2025-10-21 04:33:00,OLA CABS TRIP #94812,City taxi rideshare transport,750.99,debit,Ola Money,EXPENSE,Transport
TXN_C_000179,2025-07-18 17:07:00,RAZORPAY*HDFC FIXED DEPOSIT CREATE BANGALORE,Term deposit lock-in placement for 1 year ref:34385,54913.96,transfer,Net Banking,TRANSFER,Savings
TXN_C_000180,2025-04-13 03:08:00,STARBUCKS COFFEE CONNAUGHT PL NOIDA,Cappuccino and classic cold coffee,949.04,debit,UPI,EXPENSE,Food
TXN_C_000181,2025-06-13 21:22:00,BILLDESK-NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics,5336.18,debit,UPI,EXPENSE,Shopping
TXN_C_000182,2025-12-25 20:11:00,GOOGLE PAY REWARD CASHBACK,Scratch card UPI transaction cashback,361.67,credit,UPI,INCOME,Other Income
TXN_C_000183,2025-10-11 18:23:00,PAYTM*SBI RECURRING DEPOSIT RD CR,Monthly recurring deposit savings installment ref:74752,1499.4,transfer,Net Banking,TRANSFER,Savings
TXN_C_000184,2025-09-27 13:49:00,UPI-KITE ZERODHA EQUITY BUY HYD,Stocks portfolio investment purchase,36505.74,transfer,Net Banking,TRANSFER,Investment
TXN_C_000185,2025-06-26 04:56:00,BHARATPE-DMART AVENUE SUPERMARTS,In-store discounted FMCG household groceries,6164.8,debit,Credit Card,EXPENSE,Groceries
TXN_C_000186,2025-01-29 03:33:00,OPENAI CHATGPT PLUS SUB,Monthly AI assistant subscription in INR ref:75911,2059.82,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_000187,2025-02-10 08:12:00,BHARATPE-GPAY UPI TO RAHUL SHARMA,Instant peer to peer money transfer ref:78012,13444.9,transfer,UPI,TRANSFER,Bank Transfer
TXN_C_000188,2025-10-25 04:10:00,TATA 1MG HEALTHCARE STORE,Online diagnostic medicines and vitamins ref:94015,931.79,debit,Credit Card,EXPENSE,Healthcare
TXN_C_000189,2025-08-02 19:40:00,SOCIETY MAINTENANCE CHARGES NOIDA,Monthly gated community maintenance water,6985.23,debit,UPI,EXPENSE,Rent & Housing
TXN_C_000190,2025-05-06 21:25:00,BIGBASKET SUPERMARKET ORDER,Monthly household monthly grocery order,3916.75,debit,Credit Card,EXPENSE,Groceries
TXN_C_000191,2025-11-07 04:20:00,ICICI BANK SB INTEREST CREDIT HYD,Savings account quarterly interest credit,1037.5,credit,Bank Credit,INCOME,Interest
TXN_C_000192,2025-02-24 10:15:00,KITE ZERODHA EQUITY BUY HYD,Stocks portfolio investment purchase ref:58567,26719.05,transfer,Net Banking,TRANSFER,Investment
TXN_C_000193,2025-08-03 07:55:00,PAYTM*ZERODHA BROKING FUND ADD,UPI funds add to Demat trading account ref:60351,34770.31,transfer,UPI,TRANSFER,Investment
TXN_C_000194,2025-09-21 14:31:00,HOTSTAR DISNEY PLUS ANNUAL,Cricket IPL and movie streaming sub ref:30885,896.92,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_000195,2025-06-30 01:03:00,CRED-NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics,1536.48,debit,Credit Card,EXPENSE,Shopping
TXN_C_000196,2025-01-05 03:27:00,NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics,1893.03,debit,UPI,EXPENSE,Shopping
TXN_C_000197,2025-10-19 17:12:00,LIC OF INDIA LIFE POLICY PREM,Quarterly life insurance policy premium,7507.27,debit,UPI,EXPENSE,Insurance
TXN_C_000198,2025-11-16 21:39:00,CRED-KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase,15426.59,transfer,UPI,TRANSFER,Investment
TXN_C_000199,2025-03-15 06:38:00,ZERODHA BROKING FUND ADD PUNE,UPI funds add to Demat trading account,15575.85,transfer,Net Banking,TRANSFER,Investment
TXN_C_000200,2025-03-18 19:57:00,UPI TRANSACTION CHARGE/PENALTY PUNE,Bank ECS bounce penalty charges,426.57,debit,Bank Debit,EXPENSE,Fees & Charges
TXN_C_000201,2025-06-03 18:21:00,HOTSTAR DISNEY PLUS ANNUAL HYD,Cricket IPL and movie streaming sub,1186.18,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_000202,2025-08-02 18:19:00,SBI TERM DEPOSIT INTEREST,Cumulative term deposit interest ref:53416,17106.11,credit,Bank Credit,INCOME,Interest
TXN_C_000203,2025-10-23 07:46:00,HALDIRAMS RESTAURANT NOIDA,North Indian thali and sweets,1231.39,debit,UPI,EXPENSE,Food
TXN_C_000204,2025-07-14 04:52:00,KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase,39181.09,transfer,UPI,TRANSFER,Investment
TXN_C_000205,2025-03-19 13:44:00,BOOKMYSHOW PVR INOX MOVIES,Weekend cinema IMAX movie tickets snacks ref:67807,964.65,debit,UPI,EXPENSE,Entertainment
TXN_C_000206,2025-02-01 22:08:00,ACCENTURE INDIA PAYROLL DIRECT,Monthly net salary credit,218917.28,credit,Direct Deposit,INCOME,Salary
TXN_C_000207,2025-09-30 10:34:00,BILLDESK-GOOGLE PAY REWARD CASHBACK,Scratch card UPI transaction cashback,103.13,credit,UPI,INCOME,Other Income
TXN_C_000208,2025-11-09 15:12:00,OPENAI CHATGPT PLUS SUB,Monthly AI assistant subscription in INR,1961.99,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_000209,2025-12-20 22:31:00,WIPRO TECHNOLOGIES SALARY CR NOIDA,Monthly employee salary disbursement,121637.12,credit,Direct Deposit,INCOME,Salary
TXN_C_000210,2025-06-26 04:18:00,RAZORPAY*CHAI POINT CYBER CITY HYD,Ginger tea samosa and banana cake,186.52,debit,UPI,EXPENSE,Food
TXN_C_000211,2025-04-20 06:52:00,CRED RENTPAY DIRECT WIRE STORE,Monthly apartment lease payment to owner,52366.92,debit,UPI,EXPENSE,Rent & Housing
TXN_C_000212,2025-04-26 20:14:00,YOUTUBE PREMIUM INDIA DELHI,Ad-free video streaming family plan ref:97796,183.31,debit,UPI AutoPay,EXPENSE,Subscriptions
TXN_C_000213,2025-10-09 05:26:00,NETFLIX INDIA MONTHLY PLAN,Monthly 4K Ultra HD video streaming ref:28018,201.33,debit,UPI,EXPENSE,Subscriptions
TXN_C_000214,2025-02-15 20:36:00,BIGBASKET SUPERMARKET ORDER NOIDA,Monthly household monthly grocery order,6667.18,debit,UPI,EXPENSE,Groceries
TXN_C_000215,2025-04-01 01:53:00,ACKO GENERAL VEHICLE INSUR,Annual two-wheeler car insurance renewal ref:32946,4250.56,debit,Credit Card,EXPENSE,Insurance
TXN_C_000216,2025-06-21 09:29:00,RAZORPAY*BIGBASKET SUPERMARKET ORDER,Monthly household monthly grocery order ref:84443,6322.26,debit,Net Banking,EXPENSE,Groceries
TXN_C_000217,2025-04-09 03:21:00,CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories ref:76088,21699.31,debit,Credit Card,EXPENSE,Shopping
TXN_C_000218,2025-10-18 21:48:00,CULT.FIT GYM MEMBERSHIP MUMBAI,Monthly elite fitness center membership ref:54185,3018.77,debit,UPI AutoPay,EXPENSE,Personal Care
TXN_C_000219,2025-06-17 02:25:00,SPOTIFY INDIA PREMIUM MUSIC,Individual music streaming monthly subscription,144.66,debit,Paytm,EXPENSE,Subscriptions
TXN_C_000220,2025-07-16 07:28:00,POS CRED HDFC CARD BILL PAY,Monthly credit card outstanding bill payment,3783.45,transfer,Net Banking,TRANSFER,Credit Card Payment
TXN_C_000221,2025-03-02 14:19:00,HOTSTAR DISNEY PLUS ANNUAL PUNE,Cricket IPL and movie streaming sub,373.55,debit,UPI,EXPENSE,Subscriptions
TXN_C_000222,2025-12-20 03:40:00,MAX HEALTHCARE CLINIC DOCTOR,Outpatient specialist doctor consultation,2085.71,debit,Credit Card,EXPENSE,Healthcare
TXN_C_000223,2025-11-07 11:26:00,ICICI BANK SB INTEREST CREDIT MUMBAI,Savings account quarterly interest credit,2129.16,credit,Bank Credit,INCOME,Interest
TXN_C_000224,2025-11-02 02:33:00,IHMCL FASTAG TOLL PLAZA,National highway automated toll deduction,599.07,debit,FASTag Wallet,EXPENSE,Transport
TXN_C_000225,2025-04-14 18:34:00,DMART AVENUE SUPERMARTS BANGALORE,In-store discounted FMCG household groceries ref:81781,7791.08,debit,Debit Card,EXPENSE,Groceries
TXN_C_000226,2025-09-19 14:51:00,BILLDESK-BLINKIT COMMERCE GURGAON DELHI,Weekly fresh fruits vegetables eggs,1692.04,debit,UPI,EXPENSE,Groceries
TXN_C_000227,2025-06-07 23:01:00,CRED-PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet ref:70604,3527.45,transfer,Debit Card,TRANSFER,Other Transfer
TXN_C_000228,2025-06-26 22:04:00,RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute,43.38,debit,UPI,EXPENSE,Transport
TXN_C_000229,2025-11-25 23:41:00,ZERODHA BROKING FUND ADD,UPI funds add to Demat trading account ref:33590,31105.42,transfer,Net Banking,TRANSFER,Investment
TXN_C_000230,2025-12-05 17:08:00,MAKEMYTRIP INDIA FLIGHTS HYD,Roundtrip domestic airline tickets flight,17495.97,debit,Net Banking,EXPENSE,Travel
TXN_C_000231,2025-01-02 00:19:00,CRED-URBAN COMPANY PLUMBER CARPENTER,Home tap repair carpentry maintenance,633.26,debit,Cash,EXPENSE,Other Expense
TXN_C_000232,2025-08-24 11:09:00,INDRAPRASTHA GAS IGL BILL,Piped cooking natural gas monthly bill,721.53,debit,Net Banking,EXPENSE,Bills & Utilities
TXN_C_000233,2025-01-09 07:13:00,PHYSICSWALLAH COURSE FEE,Engineering exam prep test series ref:96533,3305.24,debit,UPI,EXPENSE,Education
TXN_C_000234,2025-05-06 23:02:00,BESCOM ELECTRICITY BILL,Monthly home electricity utility power bill,4899.4,debit,Net Banking,EXPENSE,Bills & Utilities
TXN_C_000235,2025-05-29 07:52:00,PAYTM*CHAI POINT CYBER CITY,Ginger tea samosa and banana cake,117.84,debit,Paytm,EXPENSE,Food
TXN_C_000236,2025-03-15 21:33:00,ACKO GENERAL VEHICLE INSUR,Annual two-wheeler car insurance renewal,3402.88,debit,UPI,EXPENSE,Insurance
TXN_C_000237,2025-03-31 20:43:00,NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics,4162.82,debit,Credit Card,EXPENSE,Shopping
TXN_C_000238,2025-09-26 10:44:00,RAZORPAY MERCHANT SETTLEMENT,Freelance software contract invoice,67721.43,credit,Net Banking,INCOME,Freelance
TXN_C_000239,2025-12-29 04:51:00,CRED-AMAZON PRIME INDIA MEMBERSHIP STORE,Prime video and free fast shipping sub ref:39536,659.88,debit,UPI,EXPENSE,Subscriptions
TXN_C_000240,2025-05-05 08:13:00,SWIGGY*BANGALORE RESTAURANT,Food delivery dinner order biryani,343.59,debit,Credit Card,EXPENSE,Food
TXN_C_000241,2025-07-13 21:38:00,SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal ref:34966,989.6,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_000242,2025-01-08 06:59:00,PAYTM*SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,3663.16,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_000243,2025-12-27 06:25:00,SBI RECURRING DEPOSIT RD CR,Monthly recurring deposit savings installment,14216.9,transfer,Auto Debit,TRANSFER,Savings
TXN_C_000244,2025-09-12 14:06:00,RAZORPAY*IHMCL FASTAG TOLL PLAZA PUNE,National highway automated toll deduction,347.32,debit,FASTag Wallet,EXPENSE,Transport
TXN_C_000245,2025-01-09 08:35:00,WIPRO TECHNOLOGIES SALARY CR HYD,Monthly employee salary disbursement ref:39002,126362.81,credit,Direct Deposit,INCOME,Salary
TXN_C_000246,2025-12-17 10:16:00,BHARATPE-HDFC FIXED DEPOSIT CREATE DELHI,Term deposit lock-in placement for 1 year,68914.72,transfer,Net Banking,TRANSFER,Savings
TXN_C_000247,2025-10-07 15:11:00,DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload,311.97,debit,UPI,EXPENSE,Transport
TXN_C_000248,2025-11-19 07:04:00,SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,4417.73,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_000249,2025-09-30 17:26:00,BILLDESK-SBI ATM CASH WITHDRAWAL STORE,ATM machine currency cash withdrawal,649.45,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_000250,2025-04-02 03:58:00,CRED HDFC CARD BILL PAY NOIDA,Monthly credit card outstanding bill payment ref:98346,21368.79,transfer,UPI,TRANSFER,Credit Card Payment
TXN_C_000251,2025-07-23 02:23:00,PAYTM*CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories ref:56457,12908.82,debit,Debit Card,EXPENSE,Shopping
TXN_C_000252,2025-02-11 20:54:00,DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload ref:99658,862.45,debit,UPI,EXPENSE,Transport
TXN_C_000253,2025-02-12 15:54:00,CRED HDFC CARD BILL PAY STORE,Monthly credit card outstanding bill payment ref:11238,32668.07,transfer,Net Banking,TRANSFER,Credit Card Payment
TXN_C_000254,2025-04-28 06:57:00,MYNTRA DESIGNS BANGALORE,Branded shirts jeans casual sneakers ref:79226,7885.48,debit,Credit Card,EXPENSE,Shopping
TXN_C_000255,2025-01-17 05:59:00,UPI-STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee ref:81176,644.46,debit,Credit Card,EXPENSE,Food
TXN_C_000256,2025-07-23 02:19:00,APOLLO PHARMACY MEDICAL,Prescription diabetes and blood pressure drugs,3264.66,debit,UPI,EXPENSE,Healthcare
TXN_C_000257,2025-07-16 23:08:00,SBI RECURRING DEPOSIT RD CR,Monthly recurring deposit savings installment,11270.69,transfer,Auto Debit,TRANSFER,Savings
TXN_C_000258,2025-06-24 19:49:00,YOUTUBE PREMIUM INDIA BANGALORE,Ad-free video streaming family plan,179.32,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_000259,2025-10-11 12:27:00,RAZORPAY*DR LAL PATHLABS DIAGNOSTICS,Full body health checkup blood testing,2100.39,debit,UPI,EXPENSE,Healthcare
TXN_C_000260,2025-02-12 08:09:00,GOOGLE PAY REWARD CASHBACK NOIDA,Scratch card UPI transaction cashback,362.29,credit,UPI,INCOME,Other Income
TXN_C_000261,2025-01-03 09:28:00,INDIGO AIRLINES TICKETS HYD,Direct domestic airfare booking,4598.26,debit,UPI,EXPENSE,Travel
TXN_C_000262,2025-02-22 00:05:00,UPI-PAYTM WALLET TOPUP LOAD STORE,Money transfer from bank account to wallet,2805.98,transfer,Debit Card,TRANSFER,Other Transfer
TXN_C_000263,2025-02-13 23:57:00,BHARATPE-HALDIRAMS RESTAURANT NOIDA,North Indian thali and sweets ref:64238,765.36,debit,UPI,EXPENSE,Food
TXN_C_000264,2025-09-10 04:04:00,SOCIETY MAINTENANCE CHARGES,Monthly gated community maintenance water ref:45247,3957.35,debit,UPI,EXPENSE,Rent & Housing
TXN_C_000265,2025-11-17 15:38:00,RAZORPAY*GROWW MUTUAL FUND SIP AUTO,Monthly index fund SIP investment deduction ref:42990,23661.34,transfer,Auto Debit,TRANSFER,Investment
TXN_C_000266,2025-06-18 14:21:00,RAZORPAY*ENRICH SALON & SPA SERVICES HYD,Hair styling facial skincare treatments,3018.75,debit,Credit Card,EXPENSE,Personal Care
TXN_C_000267,2025-09-03 10:11:00,OPENAI CHATGPT PLUS SUB PUNE,Monthly AI assistant subscription in INR,1962.88,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_000268,2025-05-24 12:23:00,BILLDESK-HOTSTAR DISNEY PLUS ANNUAL,Cricket IPL and movie streaming sub,690.06,debit,UPI,EXPENSE,Subscriptions
TXN_C_000269,2025-08-25 22:13:00,POS IHMCL FASTAG TOLL PLAZA,National highway automated toll deduction,813.11,debit,FASTag Wallet,EXPENSE,Transport
TXN_C_000270,2025-06-05 07:16:00,MYNTRA DESIGNS BANGALORE HYD,Branded shirts jeans casual sneakers,1956.9,debit,UPI,EXPENSE,Shopping
TXN_C_000271,2025-12-21 13:34:00,URBAN COMPANY PLUMBER CARPENTER STORE,Home tap repair carpentry maintenance,1101.09,debit,UPI,EXPENSE,Other Expense
TXN_C_000272,2025-02-25 07:42:00,URBAN COMPANY PLUMBER CARPENTER,Home tap repair carpentry maintenance,1671.52,debit,Cash,EXPENSE,Other Expense
TXN_C_000273,2025-08-09 03:00:00,CRED HDFC CARD BILL PAY HYD,Monthly credit card outstanding bill payment,17261.26,transfer,UPI,TRANSFER,Credit Card Payment
TXN_C_000274,2025-10-29 22:32:00,PAYTM*HDFC FIXED DEPOSIT CREATE,Term deposit lock-in placement for 1 year,79510.8,transfer,Net Banking,TRANSFER,Savings
TXN_C_000275,2025-03-14 11:19:00,ACT FIBERNET BROADBAND BILL,Monthly high-speed fiber internet plan ref:21253,880.25,debit,Credit Card,EXPENSE,Bills & Utilities
TXN_C_000276,2025-12-23 14:20:00,AIRTEL PREPAID/POSTPAID BILL,Mobile recharge and 5G family plan,386.86,debit,UPI,EXPENSE,Bills & Utilities
TXN_C_000277,2025-03-26 23:15:00,UPI-URBAN COMPANY PLUMBER CARPENTER PUNE,Home tap repair carpentry maintenance,1315.39,debit,UPI,EXPENSE,Other Expense
TXN_C_000278,2025-04-06 20:42:00,CRED-YOUTUBE PREMIUM INDIA,Ad-free video streaming family plan ref:63090,166.79,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_000279,2025-04-20 06:17:00,PAYTM*AMAZON PRIME INDIA MEMBERSHIP,Prime video and free fast shipping sub,304.34,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_000280,2025-02-28 08:42:00,LOCAL DRY CLEANERS AND LAUNDRY,Steam press dry cleaning clothes,356.93,debit,Cash,EXPENSE,Other Expense
TXN_C_000281,2025-06-28 11:54:00,KITE ZERODHA EQUITY BUY HYD,Stocks portfolio investment purchase,30176.23,transfer,Net Banking,TRANSFER,Investment
TXN_C_000282,2025-06-10 03:15:00,RAZORPAY*CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories,30638.42,debit,Debit Card,EXPENSE,Shopping
TXN_C_000283,2025-07-16 13:11:00,POS UBER INDIA RIDES BANGALORE,Cab ride home from office commute,243.03,debit,Credit Card,EXPENSE,Transport
TXN_C_000284,2025-03-27 15:18:00,SBI TERM DEPOSIT INTEREST,Cumulative term deposit interest,4992.28,credit,Bank Credit,INCOME,Interest
TXN_C_000285,2025-09-06 04:12:00,BILLDESK-PHYSICSWALLAH COURSE FEE,Engineering exam prep test series,6235.08,debit,Net Banking,EXPENSE,Education
TXN_C_000286,2025-08-16 15:10:00,RAZORPAY MERCHANT SETTLEMENT,Freelance software contract invoice,46497.33,credit,UPI,INCOME,Freelance
TXN_C_000287,2025-08-23 18:47:00,PAYTM*HPCL PETROL OUTLET PUNE NOIDA,Diesel fuel refill for SUV ref:47836,2756.94,debit,Debit Card,EXPENSE,Fuel
TXN_C_000288,2025-07-07 17:52:00,SOCIETY MAINTENANCE CHARGES,Monthly gated community maintenance water ref:81186,7351.34,debit,UPI,EXPENSE,Rent & Housing
TXN_C_000289,2025-06-02 01:28:00,NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics ref:95678,4244.29,debit,Credit Card,EXPENSE,Shopping
TXN_C_000290,2025-10-29 22:22:00,UNACADEMY SUBSCRIPTION BANGALORE,UPSC / Tech live learning plus batch,8542.12,debit,Net Banking,EXPENSE,Education
TXN_C_000291,2025-01-31 18:22:00,RAZORPAY MERCHANT SETTLEMENT MUMBAI,Freelance software contract invoice,79522.98,credit,Net Banking,INCOME,Freelance
TXN_C_000292,2025-09-21 21:52:00,RAZORPAY MERCHANT SETTLEMENT NOIDA,Freelance software contract invoice ref:45041,91048.98,credit,UPI,INCOME,Freelance
TXN_C_000293,2025-12-02 04:44:00,PHONEPE P2P UPI TRANSFER,Split dinner bill with friend UPI payment,4963.18,transfer,UPI,TRANSFER,Bank Transfer
TXN_C_000294,2025-09-08 04:36:00,BHARATPE-OLA CABS TRIP #94812,City taxi rideshare transport,678.04,debit,Ola Money,EXPENSE,Transport
TXN_C_000295,2025-02-17 12:32:00,DOMINOS PIZZA ONLINE ORDER,Farmhouse medium pizza garlic bread,1098.11,debit,Credit Card,EXPENSE,Food
TXN_C_000296,2025-02-17 23:29:00,SOCIETY MAINTENANCE CHARGES STORE,Monthly gated community maintenance water,2016.08,debit,Net Banking,EXPENSE,Rent & Housing
TXN_C_000297,2025-06-15 09:21:00,PM CARES FUND DONATION HYD,National relief charitable contribution,5199.79,debit,UPI,EXPENSE,Gifts & Donations
TXN_C_000298,2025-01-24 03:40:00,DMART AVENUE SUPERMARTS,In-store discounted FMCG household groceries,6764.45,debit,UPI,EXPENSE,Groceries
TXN_C_000299,2025-12-19 04:56:00,POS IRCTC RAILWAY TICKET BOOKING,Train journey 3rd AC express tickets ref:66072,1208.69,debit,Credit Card,EXPENSE,Travel
TXN_C_000300,2025-11-29 05:03:00,RAZORPAY*ICICI BANK SB INTEREST CREDIT PUNE,Savings account quarterly interest credit ref:58738,3040.61,credit,Bank Credit,INCOME,Interest
TXN_C_000301,2025-02-18 00:13:00,PAYTM BUSINESS SETTLEMENT CR,Shop sales disbursement,22767.89,credit,Bank Transfer,INCOME,Business Income
TXN_C_000302,2025-06-25 03:55:00,PAYTM*NOBROKER RENTPAY TO LANDLORD,Monthly 2BHK residential flat house rent,12346.69,debit,Credit Card,EXPENSE,Rent & Housing
TXN_C_000303,2025-06-10 11:56:00,UPI-SOCIETY MAINTENANCE CHARGES BANGALORE,Monthly gated community maintenance water,2665.78,debit,Net Banking,EXPENSE,Rent & Housing
