transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory,merchant_clean,description_clean,text_features,log_amount,full_target
TXN_C_000080,2025-11-01 15:18:00,PAYTM*GOOGLE PAY REWARD CASHBACK BANGALORE,Scratch card UPI transaction cashback ref:63545,236.24,credit,UPI,INCOME,Other Income,PAYTM PAY REWARD CASHBACK BANGALORE,scratch card upi transaction cashback,PAYTM PAY REWARD CASHBACK BANGALORE scratch card upi transaction cashback,5.469072286970526,INCOME::Other Income
TXN_C_000081,2025-05-16 20:37:00,RAZORPAY*CRED HDFC CARD BILL PAY,Monthly credit card outstanding bill payment,32026.47,transfer,UPI,TRANSFER,Credit Card Payment,RAZORPAY HDFC CARD BILL PAY,monthly credit card outstanding bill payment,RAZORPAY HDFC CARD BILL PAY monthly credit card outstanding bill payment,10.374349251035122,TRANSFER::Credit Card Payment
TXN_C_000082,2025-02-06 01:10:00,PAYTM*MAKEMYTRIP INDIA FLIGHTS,Roundtrip domestic airline tickets flight,20445.94,debit,UPI,EXPENSE,Travel,PAYTM INDIA FLIGHTS,roundtrip domestic airline tickets flight,PAYTM INDIA FLIGHTS roundtrip domestic airline tickets flight,9.925588517022941,EXPENSE::Travel
TXN_C_000083,2025-06-05 22:25:00,CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories ref:26299,21728.97,debit,Debit Card,EXPENSE,Shopping,CROMA ELECTRONICS STORE,home appliance laptop monitor accessories,CROMA ELECTRONICS STORE home appliance laptop monitor accessories,9.986447692669678,EXPENSE::Shopping
TXN_C_000084,2025-11-06 08:01:00,PAYTM BUSINESS SETTLEMENT CR,Shop sales disbursement,112834.75,credit,UPI,INCOME,Business Income,PAYTM BUSINESS SETTLEMENT CR,shop sales disbursement,PAYTM BUSINESS SETTLEMENT CR shop sales disbursement,11.633688500457675,INCOME::Business Income
TXN_C_000085,2025-12-11 08:36:00,FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,33307.0,debit,UPI,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD smartphone accessories audio headphones,10.41355288735571,EXPENSE::Shopping
TXN_C_000086,2025-10-27 13:40:00,FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,6842.41,debit,Credit Card,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD smartphone accessories audio headphones,8.831041424399505,EXPENSE::Shopping
TXN_C_000087,2025-03-24 10:26:00,HDFC ERGO HEALTH INSURANCE,Annual family floater health policy premium,10510.4,debit,Credit Card,EXPENSE,Insurance,HDFC ERGO HEALTH INSURANCE,annual family floater health policy premium,HDFC ERGO HEALTH INSURANCE annual family floater health policy premium,9.26021566146983,EXPENSE::Insurance
TXN_C_000088,2025-02-15 10:16:00,HOTSTAR DISNEY PLUS ANNUAL,Cricket IPL and movie streaming sub,343.04,debit,Credit Card,EXPENSE,Subscriptions,HOTSTAR DISNEY PLUS ANNUAL,cricket ipl and movie streaming sub,HOTSTAR DISNEY PLUS ANNUAL cricket ipl and movie streaming sub,5.840757929683279,EXPENSE::Subscriptions
TXN_C_000089,2025-12-03 17:29:00,ZERODHA BROKING FUND ADD,UPI funds add to Demat trading account,39542.59,transfer,Net Banking,TRANSFER,Investment,ZERODHA BROKING FUND ADD,upi funds add to demat trading account,ZERODHA BROKING FUND ADD upi funds add to demat trading account,10.585158886735593,TRANSFER::Investment
TXN_C_000090,2025-01-27 06:17:00,BHARATPE-INDIAN OIL CORP PETROL PUMP,Two-wheeler petrol tank fuel refill,1051.47,debit,UPI,EXPENSE,Fuel,BHARATPE INDIAN OIL CORP PETROL PUMP,two wheeler petrol tank fuel refill,BHARATPE INDIAN OIL CORP PETROL PUMP two wheeler petrol tank fuel refill,6.958895061587357,EXPENSE::Fuel
TXN_C_000091,2025-05-03 22:10:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee ref:92578,676.21,debit,Credit Card,EXPENSE,Food,STARBUCKS COFFEE CONNAUGHT PL,cappuccino and classic cold coffee,STARBUCKS COFFEE CONNAUGHT PL cappuccino and classic cold coffee,6.517981416836309,EXPENSE::Food
TXN_C_000092,2025-03-20 15:59:00,CRED-ACKO GENERAL VEHICLE INSUR BANGALORE,Annual two-wheeler car insurance renewal,2057.5,debit,Credit Card,EXPENSE,Insurance,CRED ACKO GENERAL VEHICLE INSUR BANGALORE,annual two wheeler car insurance renewal,CRED ACKO GENERAL VEHICLE INSUR BANGALORE annual two wheeler car insurance renewal,7.629732841209959,EXPENSE::Insurance
TXN_C_000093,2025-03-16 12:12:00,CRY CHILD RIGHTS CHARITY,Monthly child welfare education donation,1533.32,debit,Auto Debit,EXPENSE,Gifts & Donations,CRY CHILD RIGHTS CHARITY,monthly child welfare education donation,CRY CHILD RIGHTS CHARITY monthly child welfare education donation,7.335842565126581,EXPENSE::Gifts & Donations
TXN_C_000094,2025-06-02 18:37:00,CRED-APOLLO PHARMACY MEDICAL NOIDA,Prescription diabetes and blood pressure drugs,1416.21,debit,Debit Card,EXPENSE,Healthcare,CRED APOLLO PHARMACY MEDICAL NOIDA,prescription diabetes and blood pressure drugs,CRED APOLLO PHARMACY MEDICAL NOIDA prescription diabetes and blood pressure drugs,7.256445429133512,EXPENSE::Healthcare
TXN_C_000095,2025-10-06 12:29:00,ICICI CREDIT CARD ANNUAL FEE,Annual credit card membership charges,1497.32,debit,Statement Debit,EXPENSE,Fees & Charges,ICICI CREDIT CARD ANNUAL FEE,annual credit card membership charges,ICICI CREDIT CARD ANNUAL FEE annual credit card membership charges,7.312099759421598,EXPENSE::Fees & Charges
TXN_C_000096,2025-08-31 22:58:00,TATA POWER DDL BILL PAY HYD,Monthly residential power consumption ref:63841,1431.33,debit,Net Banking,EXPENSE,Bills & Utilities,TATA POWER DDL BILL PAY HYD,monthly residential power consumption,TATA POWER DDL BILL PAY HYD monthly residential power consumption,7.267057767899151,EXPENSE::Bills & Utilities
TXN_C_000097,2025-01-19 04:32:00,CRED RENTPAY DIRECT WIRE,Monthly apartment lease payment to owner,22605.27,debit,UPI,EXPENSE,Rent & Housing,CRED RENTPAY DIRECT WIRE,monthly apartment lease payment to owner,CRED RENTPAY DIRECT WIRE monthly apartment lease payment to owner,10.025982580411103,EXPENSE::Rent & Housing
TXN_C_000098,2025-03-15 13:55:00,UBER INDIA RIDES BANGALORE,Cab ride home from office commute,597.19,debit,Paytm,EXPENSE,Transport,UBER INDIA RIDES BANGALORE,cab ride home from office commute,UBER INDIA RIDES BANGALORE cab ride home from office commute,6.393908429239002,EXPENSE::Transport
TXN_C_000099,2025-12-12 17:24:00,RAZORPAY*UPWORK FOREX INWARD REMITTANCE HYD,Freelance UI/UX design project fee,56550.62,credit,Bank Transfer,INCOME,Freelance,RAZORPAY FOREX INWARD REMITTANCE HYD,freelance ui ux design project fee,RAZORPAY FOREX INWARD REMITTANCE HYD freelance ui ux design project fee,10.942909128348797,INCOME::Freelance
TXN_C_000100,2025-02-05 07:40:00,GOOGLE PAY REWARD CASHBACK,Scratch card UPI transaction cashback,37.23,credit,UPI,INCOME,Other Income,GOOGLE PAY REWARD CASHBACK,scratch card upi transaction cashback,GOOGLE PAY REWARD CASHBACK scratch card upi transaction cashback,3.6436205477083212,INCOME::Other Income
TXN_C_000101,2025-02-21 14:10:00,UPWORK FOREX INWARD REMITTANCE,Freelance UI/UX design project fee ref:93066,48121.78,credit,Bank Transfer,INCOME,Freelance,UPWORK FOREX INWARD REMITTANCE,freelance ui ux design project fee,UPWORK FOREX INWARD REMITTANCE freelance ui ux design project fee,10.78151094065594,INCOME::Freelance
TXN_C_000102,2025-07-30 18:43:00,NETFLIX INDIA MONTHLY PLAN PUNE,Monthly 4K Ultra HD video streaming,308.89,debit,Credit Card,EXPENSE,Subscriptions,NETFLIX INDIA MONTHLY PLAN PUNE,monthly 4k ultra hd video streaming,NETFLIX INDIA MONTHLY PLAN PUNE monthly 4k ultra hd video streaming,5.736217395799363,EXPENSE::Subscriptions
TXN_C_000103,2025-08-25 20:16:00,CRED-FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones ref:86435,5522.39,debit,Credit Card,EXPENSE,Shopping,CRED FLIPKART INTERNET PVT LTD,smartphone accessories audio headphones,CRED FLIPKART INTERNET PVT LTD smartphone accessories audio headphones,8.616747081205,EXPENSE::Shopping
TXN_C_000104,2025-10-07 05:04:00,ACT FIBERNET BROADBAND BILL,Monthly high-speed fiber internet plan,1000.34,debit,Credit Card,EXPENSE,Bills & Utilities,ACT FIBERNET BROADBAND BILL,monthly high speed fiber internet plan,ACT FIBERNET BROADBAND BILL monthly high speed fiber internet plan,6.909094381983366,EXPENSE::Bills & Utilities
TXN_C_000105,2025-06-04 06:24:00,HDFC FIXED DEPOSIT CREATE HYD,Term deposit lock-in placement for 1 year,51115.22,transfer,Net Banking,TRANSFER,Savings,HDFC FIXED DEPOSIT CREATE HYD,term deposit lock in placement for 1 year,HDFC FIXED DEPOSIT CREATE HYD term deposit lock in placement for 1 year,10.841857142655478,TRANSFER::Savings
TXN_C_000106,2025-12-04 12:17:00,BHARATPE-ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd,637.13,debit,UPI,EXPENSE,Groceries,BHARATPE ZEPTO QUICK COMMERCE,10 min grocery delivery milk bread curd,BHARATPE ZEPTO QUICK COMMERCE 10 min grocery delivery milk bread curd,6.458542024343669,EXPENSE::Groceries
TXN_C_000107,2025-09-12 09:49:00,IHMCL FASTAG TOLL PLAZA,National highway automated toll deduction,779.83,debit,Auto Debit,EXPENSE,Transport,IHMCL FASTAG TOLL PLAZA,national highway automated toll deduction,IHMCL FASTAG TOLL PLAZA national highway automated toll deduction,6.660357456491919,EXPENSE::Transport
TXN_C_000108,2025-12-04 21:53:00,PAYTM*CRY CHILD RIGHTS CHARITY,Monthly child welfare education donation,2246.51,debit,Auto Debit,EXPENSE,Gifts & Donations,PAYTM CHILD RIGHTS CHARITY,monthly child welfare education donation,PAYTM CHILD RIGHTS CHARITY monthly child welfare education donation,7.717578215724086,EXPENSE::Gifts & Donations
TXN_C_000109,2025-10-24 11:46:00,ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd,877.36,debit,UPI,EXPENSE,Groceries,ZEPTO QUICK COMMERCE,10 min grocery delivery milk bread curd,ZEPTO QUICK COMMERCE 10 min grocery delivery milk bread curd,6.778056532377791,EXPENSE::Groceries
TXN_C_000110,2025-07-07 16:32:00,HDFC BANK FD INTEREST CR HYD,Quarterly fixed deposit interest payout ref:27322,11904.44,credit,Bank Credit,INCOME,Interest,HDFC BANK FD INTEREST CR HYD,quarterly fixed deposit interest payout,HDFC BANK FD INTEREST CR HYD quarterly fixed deposit interest payout,9.384750717498802,INCOME::Interest
TXN_C_000111,2025-08-28 02:09:00,BILLDESK-FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones ref:54396,28265.4,debit,UPI,EXPENSE,Shopping,BILLDESK FLIPKART INTERNET PVT LTD,smartphone accessories audio headphones,BILLDESK FLIPKART INTERNET PVT LTD smartphone accessories audio headphones,10.24942909910512,EXPENSE::Shopping
TXN_C_000112,2025-07-07 02:50:00,DOMINOS PIZZA ONLINE ORDER,Farmhouse medium pizza garlic bread,1033.9,debit,Credit Card,EXPENSE,Food,DOMINOS PIZZA ORDER,farmhouse medium pizza garlic bread,DOMINOS PIZZA ORDER farmhouse medium pizza garlic bread,6.942060082674128,EXPENSE::Food
TXN_C_000113,2025-10-27 12:52:00,UPI-SBI RECURRING DEPOSIT RD CR,Monthly recurring deposit savings installment,13774.48,transfer,Net Banking,TRANSFER,Savings,UPI SBI RECURRING DEPOSIT RD CR,monthly recurring deposit savings installment,UPI SBI RECURRING DEPOSIT RD CR monthly recurring deposit savings installment,9.530645479149044,TRANSFER::Savings
TXN_C_000114,2025-06-17 19:14:00,LOCAL DRY CLEANERS AND LAUNDRY,Steam press dry cleaning clothes,1140.33,debit,UPI,EXPENSE,Other Expense,LOCAL DRY CLEANERS AND LAUNDRY,steam press dry cleaning clothes,LOCAL DRY CLEANERS AND LAUNDRY steam press dry cleaning clothes,7.039949528028511,EXPENSE::Other Expense
TXN_C_000115,2025-03-13 01:02:00,OPENAI CHATGPT PLUS SUB,Monthly AI assistant subscription in INR,1833.73,debit,Credit Card,EXPENSE,Subscriptions,OPENAI CHATGPT PLUS SUB,monthly ai assistant subscription in inr,OPENAI CHATGPT PLUS SUB monthly ai assistant subscription in inr,7.514652610698094,EXPENSE::Subscriptions
TXN_C_000116,2025-12-23 17:26:00,PAYTM*ICICI CREDIT CARD AUTO DEBIT,Monthly statement balance autopay deduction ref:69459,24776.64,transfer,Auto Debit,TRANSFER,Credit Card Payment,PAYTM CREDIT CARD AUTO,monthly statement balance autopay deduction,PAYTM CREDIT CARD AUTO monthly statement balance autopay deduction,10.11769691255246,TRANSFER::Credit Card Payment
TXN_C_000117,2025-05-24 01:44:00,URBAN COMPANY PLUMBER CARPENTER,Home tap repair carpentry maintenance,1708.52,debit,Cash,EXPENSE,Other Expense,URBAN COMPANY PLUMBER CARPENTER,home tap repair carpentry maintenance,URBAN COMPANY PLUMBER CARPENTER home tap repair carpentry maintenance,7.443967908338208,EXPENSE::Other Expense
TXN_C_000118,2025-12-18 11:34:00,ZOMATO FOOD ORDER #49102,Weekend lunch food delivery burger pizza,376.98,debit,Paytm Wallet,EXPENSE,Food,ZOMATO FOOD ORDER,weekend lunch food delivery burger pizza,ZOMATO FOOD ORDER weekend lunch food delivery burger pizza,5.934841284166891,EXPENSE::Food
TXN_C_000119,2025-02-16 21:13:00,RAZORPAY*GROWW MUTUAL FUND SIP AUTO BANGALORE,Monthly index fund SIP investment deduction,20780.59,transfer,Auto Debit,TRANSFER,Investment,RAZORPAY MUTUAL FUND SIP AUTO BANGALORE,monthly index fund sip investment deduction,RAZORPAY MUTUAL FUND SIP AUTO BANGALORE monthly index fund sip investment deduction,9.941822777606681,TRANSFER::Investment
TXN_C_000120,2025-10-11 06:37:00,NOBROKER RENTPAY TO LANDLORD MUMBAI,Monthly 2BHK residential flat house rent,20823.84,debit,UPI,EXPENSE,Rent & Housing,NOBROKER RENTPAY TO LANDLORD MUMBAI,monthly 2bhk residential flat house rent,NOBROKER RENTPAY TO LANDLORD MUMBAI monthly 2bhk residential flat house rent,9.943901783932299,EXPENSE::Rent & Housing
TXN_C_000121,2025-03-16 04:34:00,POS LOCAL DRY CLEANERS AND LAUNDRY,Steam press dry cleaning clothes,441.14,debit,Cash,EXPENSE,Other Expense,LOCAL DRY CLEANERS AND LAUNDRY,steam press dry cleaning clothes,LOCAL DRY CLEANERS AND LAUNDRY steam press dry cleaning clothes,6.091626574006963,EXPENSE::Other Expense
TXN_C_000122,2025-06-15 00:11:00,ZERODHA BROKING FUND ADD PUNE,UPI funds add to Demat trading account,10660.37,transfer,Net Banking,TRANSFER,Investment,ZERODHA BROKING FUND ADD PUNE,upi funds add to demat trading account,ZERODHA BROKING FUND ADD PUNE upi funds add to demat trading account,9.274382207285768,TRANSFER::Investment
TXN_C_000123,2025-07-05 16:37:00,CRED-AMAZON SELLER SERVICES IN,Online electronics apparel kitchenware,12167.5,debit,Credit Card,EXPENSE,Shopping,CRED AMAZON SELLER SERVICES IN,online electronics apparel kitchenware,CRED AMAZON SELLER SERVICES IN online electronics apparel kitchenware,9.406605924482147,EXPENSE::Shopping
TXN_C_000124,2025-08-23 20:01:00,CRED CASHBACK REWARD TO BANK,Credit card bill payment cashback reward ref:96363,806.1,credit,UPI,INCOME,Other Income,CRED CASHBACK REWARD TO BANK,credit card bill payment cashback reward,CRED CASHBACK REWARD TO BANK credit card bill payment cashback reward,6.6934475763303265,INCOME::Other Income
TXN_C_000125,2025-02-11 10:38:00,BIGBASKET SUPERMARKET ORDER,Monthly household monthly grocery order ref:68138,2087.93,debit,UPI,EXPENSE,Groceries,BIGBASKET SUPERMARKET ORDER,monthly household monthly grocery order,BIGBASKET SUPERMARKET ORDER monthly household monthly grocery order,7.64440725213922,EXPENSE::Groceries
TXN_C_000126,2025-02-20 22:07:00,BHARATPE-UBER INDIA RIDES BANGALORE NOIDA,Cab ride home from office commute,762.02,debit,Paytm,EXPENSE,Transport,BHARATPE UBER INDIA RIDES BANGALORE NOIDA,cab ride home from office commute,BHARATPE UBER INDIA RIDES BANGALORE NOIDA cab ride home from office commute,6.63728424326071,EXPENSE::Transport
TXN_C_000127,2025-04-27 13:21:00,IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,19923.08,transfer,Net Banking,TRANSFER,Bank Transfer,IMPS NEFT TO SISTER ACCOUNT,inter bank savings account funds transfer,IMPS NEFT TO SISTER ACCOUNT inter bank savings account funds transfer,9.899684329443094,TRANSFER::Bank Transfer
TXN_C_000128,2025-03-20 21:59:00,ICICI CREDIT CARD AUTO DEBIT HYD,Monthly statement balance autopay deduction,18273.83,transfer,Net Banking,TRANSFER,Credit Card Payment,ICICI CREDIT CARD AUTO HYD,monthly statement balance autopay deduction,ICICI CREDIT CARD AUTO HYD monthly statement balance autopay deduction,9.813279982249131,TRANSFER::Credit Card Payment
TXN_C_000129,2025-03-08 17:03:00,UPI-TATA CONSULTANCY SERVICES SALARY BANGALORE,Monthly salary credit NEFT/IMPS,89033.79,credit,Net Banking,INCOME,Salary,UPI TATA CONSULTANCY SERVICES SALARY BANGALORE,monthly salary credit neft imps,UPI TATA CONSULTANCY SERVICES SALARY BANGALORE monthly salary credit neft imps,11.396782471209619,INCOME::Salary
TXN_C_000130,2025-01-27 09:38:00,BHARATPE-INDRAPRASTHA GAS IGL BILL,Piped cooking natural gas monthly bill,992.11,debit,Net Banking,EXPENSE,Bills & Utilities,BHARATPE INDRAPRASTHA GAS IGL BILL,piped cooking natural gas monthly bill,BHARATPE INDRAPRASTHA GAS IGL BILL piped cooking natural gas monthly bill,6.900841433338024,EXPENSE::Bills & Utilities
TXN_C_000131,2025-10-12 11:07:00,PAYTM*RAPIDO BIKE TAXI RIDE STORE,Quick metro station last-mile commute ref:24184,99.77,debit,Paytm,EXPENSE,Transport,PAYTM BIKE TAXI RIDE STORE,quick metro station last mile commute,PAYTM BIKE TAXI RIDE STORE quick metro station last mile commute,4.612840692292311,EXPENSE::Transport
TXN_C_000132,2025-11-11 21:41:00,CRED-DMART AVENUE SUPERMARTS,In-store discounted FMCG household groceries,7174.52,debit,Credit Card,EXPENSE,Groceries,CRED DMART AVENUE SUPERMARTS,in store discounted fmcg household groceries,CRED DMART AVENUE SUPERMARTS in store discounted fmcg household groceries,8.878430511869315,EXPENSE::Groceries
TXN_C_000133,2025-05-20 22:48:00,SWIGGY*BANGALORE RESTAURANT,Food delivery dinner order biryani,215.32,debit,Credit Card,EXPENSE,Food,SWIGGY RESTAURANT,food delivery dinner order biryani,SWIGGY RESTAURANT food delivery dinner order biryani,5.3767587928545995,EXPENSE::Food
TXN_C_000134,2025-03-14 23:40:00,POS MYNTRA DESIGNS BANGALORE,Branded shirts jeans casual sneakers,3945.36,debit,UPI,EXPENSE,Shopping,MYNTRA DESIGNS BANGALORE,branded shirts jeans casual sneakers,MYNTRA DESIGNS BANGALORE branded shirts jeans casual sneakers,8.280548914048174,EXPENSE::Shopping
TXN_C_000135,2025-06-09 23:20:00,SBI ATM CASH WITHDRAWAL HYD,ATM machine currency cash withdrawal,1995.39,transfer,Debit Card,TRANSFER,Cash Withdrawal,SBI ATM CASH WITHDRAWAL HYD,atm machine currency cash withdrawal,SBI ATM CASH WITHDRAWAL HYD atm machine currency cash withdrawal,7.599095828566679,TRANSFER::Cash Withdrawal
TXN_C_000136,2025-11-07 14:26:00,AMAZON SELLER SERVICES IN,Online electronics apparel kitchenware ref:96761,10887.79,debit,Amazon Pay,EXPENSE,Shopping,AMAZON SELLER SERVICES IN,online electronics apparel kitchenware,AMAZON SELLER SERVICES IN online electronics apparel kitchenware,9.295489098642598,EXPENSE::Shopping
TXN_C_000137,2025-09-07 16:42:00,NOBROKER RENTPAY TO LANDLORD HYD,Monthly 2BHK residential flat house rent ref:98895,41174.91,debit,Credit Card,EXPENSE,Rent & Housing,NOBROKER RENTPAY TO LANDLORD HYD,monthly 2bhk residential flat house rent,NOBROKER RENTPAY TO LANDLORD HYD monthly 2bhk residential flat house rent,10.625608655590936,EXPENSE::Rent & Housing
TXN_C_000138,2025-05-11 09:20:00,NETFLIX INDIA MONTHLY PLAN NOIDA,Monthly 4K Ultra HD video streaming,544.31,debit,Credit Card,EXPENSE,Subscriptions,NETFLIX INDIA MONTHLY PLAN NOIDA,monthly 4k ultra hd video streaming,NETFLIX INDIA MONTHLY PLAN NOIDA monthly 4k ultra hd video streaming,6.3013544402931165,EXPENSE::Subscriptions
TXN_C_000139,2025-09-14 17:53:00,UBER INDIA RIDES BANGALORE,Cab ride home from office commute ref:79806,871.08,debit,Paytm,EXPENSE,Transport,UBER INDIA RIDES BANGALORE,cab ride home from office commute,UBER INDIA RIDES BANGALORE cab ride home from office commute,6.770881162820103,EXPENSE::Transport
TXN_C_000140,2025-06-10 18:27:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,850.38,transfer,Debit Card,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD money transfer from bank account to wallet,6.746858562396976,TRANSFER::Other Transfer
